"Person_ID","Dist_since_last_Home","Time_of_Arrival_Home","Time_of_Departure_Home"
"45010232164",150,"16.11.2016 20:00","16.11.2016 23:59"
"45010233011",3,"17.10.2016 07:50","17.10.2016 12:40"
"45010233011",2.5,"17.10.2016 13:00","17.10.2016 15:15"
"45010233011",4.2,"17.10.2016 17:10","18.10.2016 07:40"
"45010233011",3,"18.10.2016 07:59","18.10.2016 12:05"
"45010233011",4.2,"18.10.2016 13:05","18.10.2016 14:35"
"45010233011",25.2,"18.10.2016 16:12","19.10.2016 07:45"
"45010233011",3,"19.10.2016 07:58","19.10.2016 12:56"
"45010233011",3,"19.10.2016 13:05","19.10.2016 18:15"
"45010233011",15.2,"19.10.2016 18:36","19.10.2016 19:58"
"45010233011",14.2,"19.10.2016 20:53","20.10.2016 15:20"
"45010233011",7.8,"20.10.2016 18:10","20.10.2016 18:32"
"45010233011",25.2,"20.10.2016 19:12","20.10.2016 11:00"
"45010233011",3.6,"20.10.2016 11:34","20.10.2016 12:45"
"45010233011",6.6,"20.10.2016 13:43","22.10.2016 19:41"
"45010233011",9,"22.10.2016 19:56","22.10.2016 23:59"
"45010233012",5.2,"17.10.2016 17:18","17.10.2016 18:35"
"45010233012",4,"17.10.2016 21:49","18.10.2016 06:51"
"45010233012",5.2,"18.10.2016 17:15","19.10.2016 07:05"
"45010233012",5.2,"19.10.2016 17:13","19.10.2016 18:27"
"45010233012",4,"19.10.2016 21:06","20.10.2016 07:50"
"45010233012",6,"20.10.2016 13:27","20.10.2016 16:55"
"45010233012",3.4,"20.10.2016 17:12","20.10.2016 17:23"
"45010233012",4.4,"20.10.2016 18:31","21.10.2016 07:59"
"45010233012",4.5,"21.10.2016 13:01","21.10.2016 13:35"
"45010233012",9.9,"21.10.2016 15:09","22.10.2016 14:45"
"45010233012",14.5,"22.10.2016 15:11","22.10.2016 19:41"
"45010233012",9,"22.10.2016 19:56","22.10.2016 20:46"
"45010233012",19,"22.10.2016 21:12","23.10.2016 11:35"
"45010233012",2.6,"23.10.2016 11:40","23.10.2016 11:59"
"45010233012",2.6,"23.10.2016 12:05","23.10.2016 12:59"
"45010233012",6,"23.10.2016 13:09","23.10.2016 14:29"
"45010233012",6,"23.10.2016 14:39","23.10.2016 23:59"
"45010233241",3,"13.11.2016 09:15","13.11.2016 10:20"
"45010233241",3,"13.11.2016 10:35","14.11.2016 10:00"
"45010233241",3,"14.11.2016 10:40","14.11.2016 23:59"
"45010233242",12,"13.11.2016 14:30","13.11.2016 15:00"
"45010233242",12,"13.11.2016 15:30","14.11.2016 08:15"
"45010233242",30,"14.11.2016 18:00","15.11.2016 10:55"
"45010233242",6,"15.11.2016 11:45","15.11.2016 14:35"
"45010233242",28,"15.11.2016 15:30","16.11.2016 11:00"
"45010233242",4,"16.11.2016 11:40","16.11.2016 15:00"
"45010233242",3,"16.11.2016 15:10","16.11.2016 16:15"
"45010233242",3,"16.11.2016 16:30","17.11.2016 14:25"
"45010233242",3,"17.11.2016 14:34","17.11.2016 16:50"
"45010233242",3,"17.11.2016 17:00","18.11.2016 09:05"
"45010233242",12,"18.11.2016 10:22","18.11.2016 12:20"
"45010233242",28,"18.11.2016 13:15","18.11.2016 23:59"
"45010233281",10,"12.12.2016 08:50","12.12.2016 16:10"
"45010233281",11.5,"12.12.2016 17:10","13.12.2016 08:25"
"45010233281",10,"13.12.2016 08:50","13.12.2016 10:00"
"45010233281",60,"13.12.2016 11:35","13.12.2016 15:30"
"45010233281",15,"13.12.2016 16:30","14.12.2016 09:05"
"45010233281",5.5,"14.12.2016 09:55","14.12.2016 11:00"
"45010233281",3.5,"14.12.2016 11:10","14.12.2016 14:10"
"45010233281",41,"14.12.2016 16:26","15.12.2016 07:35"
"45010233281",10,"15.12.2016 07:58","15.12.2016 10:00"
"45010233281",114,"15.12.2016 17:20","15.12.2016 18:40"
"45010233281",3,"15.12.2016 18:50","15.12.2016 20:55"
"45010233281",3,"15.12.2016 21:05","16.12.2016 14:30"
"45010233281",76,"16.12.2016 22:10","17.12.2016 13:45"
"45010233281",3,"17.12.2016 14:00","17.12.2016 15:45"
"45010233281",10.5,"17.12.2016 16:47","18.12.2016 12:05"
"45010233281",97.2,"18.12.2016 14:00","18.12.2016 18:50"
"45010233281",96,"18.12.2016 20:10","18.12.2016 23:59"
"45010233282",7.2,"12.12.2016 16:35","13.12.2016 08:35"
"45010233282",6.7,"13.12.2016 19:58","14.12.2016 07:38"
"45010233282",13.5,"14.12.2016 22:15","15.12.2016 08:32"
"45010233282",13,"15.12.2016 16:32","16.12.2016 07:35"
"45010233282",18,"16.12.2016 19:15","16.12.2016 22:50"
"45010233282",12.6,"16.12.2016 23:18","16.12.2016 07:45"
"45010233282",4.2,"16.12.2016 07:53","16.12.2016 08:00"
"45010233282",22.4,"16.12.2016 16:40","16.12.2016 18:20"
"45010233521",5.3,"16.11.2016 14:12","16.11.2016 23:59"
"45010234571",11,"20.10.2016 12:00","20.10.2016 18:20"
"45010234571",3,"20.10.2016 18:30","20.10.2016 20:30"
"45010234571",3,"20.10.2016 20:40","21.10.2016 09:50"
"45010234571",36,"21.10.2016 12:10","21.10.2016 13:00"
"45010234571",102,"21.10.2016 15:00","22.10.2016 16:10"
"45010234571",74,"22.10.2016 20:55","23.10.2016 09:45"
"45010234571",17,"23.10.2016 10:05","23.10.2016 11:45"
"45010234571",17,"23.10.2016 12:05","23.10.2016 15:55"
"45010234571",96,"23.10.2016 20:05","24.10.2016 10:35"
"45010234571",6,"24.10.2016 11:09","24.10.2016 16:55"
"45010234571",46,"24.10.2016 19:36","25.10.2016 17:10"
"45010234571",8,"25.10.2016 18:25","26.10.2016 11:10"
"45010234571",27,"26.10.2016 12:22","26.10.2016 19:20"
"45010234571",12,"26.10.2016 19:38","26.10.2016 20:06"
"45010234571",12,"26.10.2016 20:26","26.10.2016 23:59"
"45010234572",8,"22.10.2016 10:55","22.10.2016 14:30"
"45010234572",5,"22.10.2016 14:40","22.10.2016 15:30"
"45010234572",5,"22.10.2016 15:40","24.10.2016 14:00"
"45010234572",0.3,"24.10.2016 14:10","24.10.2016 23:59"
"45010235011",98,"08.11.2016 15:20","08.11.2016 15:40"
"45010235011",30,"08.11.2016 17:45","09.11.2016 05:10"
"45010235011",98,"09.11.2016 15:50","10.11.2016 05:15"
"45010235011",98,"10.11.2016 15:10","11.11.2016 05:15"
"45010235011",98,"11.11.2016 15:00","11.11.2016 18:10"
"45010235011",16,"11.11.2016 18:30","11.11.2016 22:00"
"45010235011",16,"11.11.2016 22:20","12.11.2016 17:00"
"45010235011",5.2,"12.11.2016 17:55","14.11.2016 05:25"
"45010235011",98,"14.11.2016 15:00","14.11.2016 23:59"
"45010235111",6,"14.11.2016 12:38","15.11.2016 16:00"
"45010235111",80,"15.11.2016 19:50","16.11.2016 14:15"
"45010235111",8,"16.11.2016 16:10","18.11.2016 17:10"
"45010235111",80,"18.11.2016 20:15","18.11.2016 23:59"
"45010236231",67,"21.10.2016 17:00","22.10.2016 19:25"
"45010236231",3.2,"22.10.2016 19:55","23.10.2016 13:05"
"45010236231",3.6,"23.10.2016 13:20","23.10.2016 16:00"
"45010236231",10.6,"23.10.2016 16:20","23.10.2016 18:30"
"45010236231",10.6,"23.10.2016 18:45","23.10.2016 19:50"
"45010236231",7.4,"23.10.2016 22:20","24.10.2016 06:25"
"45010236231",74.5,"24.10.2016 16:27","25.10.2016 07:20"
"45010236231",24,"25.10.2016 16:35","26.10.2016 07:20"
"45010236231",29,"26.10.2016 19:40","26.10.2016 19:55"
"45010236231",7.4,"26.10.2016 22:15","27.10.2016 07:10"
"45010236231",54.5,"27.10.2016 16:15","27.10.2016 18:15"
"45010236231",6,"27.10.2016 20:05","27.10.2016 23:59"
"45010236232",20,"21.10.2016 13:00","21.10.2016 16:30"
"45010236232",5,"21.10.2016 16:40","21.10.2016 18:30"
"45010236232",5,"21.10.2016 18:40","22.10.2016 14:20"
"45010236232",9,"22.10.2016 15:30","23.10.2016 10:15"
"45010236232",3.7,"23.10.2016 10:25","23.10.2016 12:15"
"45010236232",3.7,"23.10.2016 12:25","24.10.2016 13:40"
"45010236232",3,"24.10.2016 13:45","24.10.2016 15:00"
"45010236232",3,"24.10.2016 15:05","24.10.2016 15:15"
"45010236232",19,"24.10.2016 16:00","25.10.2016 14:00"
"45010236232",22.2,"25.10.2016 16:05","26.10.2016 10:20"
"45010236232",23,"26.10.2016 14:40","27.10.2016 11:30"
"45010236232",4,"27.10.2016 12:50","27.10.2016 14:00"
"45010236232",11.8,"27.10.2016 15:20","27.10.2016 23:59"
"45010236233",4,"21.10.2016 16:35","21.10.2016 20:20"
"45010236233",4,"21.10.2016 20:30","21.10.2016 21:30"
"45010236233",48.5,"22.10.2016 06:40","22.10.2016 18:45"
"45010236233",10,"22.10.2016 19:40","22.10.2016 19:50"
"45010236233",5.7,"22.10.2016 20:05","23.10.2016 00:10"
"45010236233",1.4,"23.10.2016 00:14","23.10.2016 18:02"
"45010236233",4.9,"23.10.2016 18:15","23.10.2016 21:40"
"45010236233",4.1,"23.10.2016 21:47","24.10.2016 13:30"
"45010236233",46,"24.10.2016 20:35","25.10.2016 19:00"
"45010236233",2.5,"25.10.2016 19:05","25.10.2016 22:50"
"45010236233",2.5,"25.10.2016 22:55","26.10.2016 16:00"
"45010236233",25,"26.10.2016 18:00","26.10.2016 20:00"
"45010236233",2.5,"26.10.2016 20:05","26.10.2016 22:30"
"45010236233",2.5,"26.10.2016 22:35","27.10.2016 13:30"
"45010236233",46,"27.10.2016 22:35","27.10.2016 23:59"
"45010236491",6,"11.11.2016 19:15","11.11.2016 22:00"
"45010236491",6,"11.11.2016 22:10","12.11.2016 07:30"
"45010236491",14,"12.11.2016 11:37","12.11.2016 13:00"
"45010236491",6,"12.11.2016 13:10","12.11.2016 15:30"
"45010236491",6,"12.11.2016 15:40","13.11.2016 14:50"
"45010236491",6,"13.11.2016 15:05","13.11.2016 21:05"
"45010236491",6,"13.11.2016 21:15","14.11.2016 07:25"
"45010236491",14,"14.11.2016 11:55","14.11.2016 13:30"
"45010236491",70,"14.11.2016 15:35","14.11.2016 17:35"
"45010236491",14,"14.11.2016 21:35","15.11.2016 14:05"
"45010236491",12,"15.11.2016 15:05","15.11.2016 19:00"
"45010236491",6,"15.11.2016 19:10","15.11.2016 23:05"
"45010236491",6,"15.11.2016 23:15","17.11.2016 09:30"
"45010236491",24,"17.11.2016 13:20","17.11.2016 17:00"
"45010236491",58,"17.11.2016 21:22","17.11.2016 23:59"
"45010236492",12,"11.11.2016 11:25","11.11.2016 13:00"
"45010236492",17,"11.11.2016 14:20","13.11.2016 15:55"
"45010236492",6.8,"13.11.2016 16:08","13.11.2016 18:35"
"45010236492",7.3,"13.11.2016 18:52","14.11.2016 07:25"
"45010236492",10.6,"14.11.2016 15:20","15.11.2016 13:10"
"45010236492",9,"15.11.2016 15:15","15.11.2016 16:40"
"45010236492",83,"15.11.2016 17:40","15.11.2016 18:30"
"45010236492",22.5,"16.11.2016 09:55","16.11.2016 12:30"
"45010236492",95,"16.11.2016 14:00","17.11.2016 08:25"
"45010236492",11.1,"17.11.2016 13:42","17.11.2016 23:59"
"45010236612",24.3,"19.10.2016 16:00","19.10.2016 09:03"
"45010236612",1.7,"19.10.2016 09:08","19.10.2016 09:25"
"45010236612",3.4,"19.10.2016 09:40","19.10.2016 09:55"
"45010236612",2.1,"19.10.2016 10:00","19.10.2016 11:45"
"45010236612",2.1,"19.10.2016 11:50","20.10.2016 10:05"
"45010236612",4.3,"20.10.2016 10:15","20.10.2016 11:55"
"45010236612",4.3,"20.10.2016 12:03","20.10.2016 15:20"
"45010236612",74,"20.10.2016 18:55","22.10.2016 15:05"
"45010236612",24.5,"22.10.2016 15:25","22.10.2016 17:50"
"45010236612",24.5,"22.10.2016 18:15","23.10.2016 12:28"
"45010236612",1.6,"23.10.2016 14:10","24.10.2016 08:55"
"45010236612",3.4,"24.10.2016 09:10","24.10.2016 09:27"
"45010236612",33,"24.10.2016 10:54","25.10.2016 19:30"
"45010236612",10.1,"25.10.2016 19:44","25.10.2016 20:42"
"45010236612",10.1,"25.10.2016 20:54","25.10.2016 23:59"
"45010237011",35.2,"20.10.2016 18:23","21.10.2016 06:55"
"45010237011",85,"22.10.2016 07:00","22.10.2016 13:45"
"45010237011",50,"22.10.2016 14:45","22.10.2016 18:15"
"45010237011",17,"22.10.2016 18:35","22.10.2016 23:35"
"45010237011",17,"22.10.2016 23:50","23.10.2016 12:45"
"45010237011",50,"23.10.2016 13:42","24.10.2016 06:58"
"45010237011",30,"24.10.2016 16:05","25.10.2016 07:00"
"45010237011",30,"25.10.2016 16:01","25.10.2016 16:30"
"45010237011",20,"25.10.2016 17:35","26.10.2016 06:50"
"45010237011",30,"26.10.2016 15:50","26.10.2016 23:59"
"45010237201",105.8,"07.11.2016 00:10","08.11.2016 14:30"
"45010237201",20.2,"08.11.2016 17:15","08.11.2016 19:50"
"45010237201",1.6,"08.11.2016 22:00","09.11.2016 18:30"
"45010237201",1.2,"09.11.2016 18:40","09.11.2016 23:55"
"45010237201",1.2,"09.11.2016 00:05","09.11.2016 23:59"
"45010237202",60,"07.11.2016 14:00","08.11.2016 02:15"
"45010237202",60,"08.11.2016 14:00","09.11.2016 02:15"
"45010237202",60,"09.11.2016 14:00","10.11.2016 02:15"
"45010237202",51,"10.11.2016 14:10","10.11.2016 14:15"
"45010237202",20,"10.11.2016 14:50","11.11.2016 02:15"
"45010237202",60,"11.11.2016 14:00","11.11.2016 16:00"
"45010237202",5.5,"11.11.2016 17:17","12.11.2016 06:15"
"45010237202",60,"12.11.2016 10:30","12.11.2016 10:35"
"45010237202",2.4,"12.11.2016 11:55","13.11.2016 13:10"
"45010237202",8,"13.11.2016 13:25","13.11.2016 15:00"
"45010237202",8,"13.11.2016 15:20","13.11.2016 23:59"
"45010237541",122.3,"23.10.2016 19:54","24.10.2016 10:41"
"45010237541",57.3,"24.10.2016 14:25","25.10.2016 07:20"
"45010237541",1.4,"25.10.2016 07:37","26.10.2016 11:45"
"45010237541",7.4,"26.10.2016 12:19","28.10.2016 07:00"
"45010237541",50,"28.10.2016 08:19","28.10.2016 08:25"
"45010237541",22,"28.10.2016 10:04","28.10.2016 16:15"
"45010237541",1.6,"28.10.2016 16:33","28.10.2016 23:59"
"45010237542",115.9,"23.10.2016 12:16","23.10.2016 14:29"
"45010237542",16.9,"23.10.2016 14:49","25.10.2016 16:12"
"45010237542",26.4,"25.10.2016 17:18","28.10.2016 08:04"
"45010237542",25.7,"28.10.2016 09:12","28.10.2016 17:19"
"45010237542",19,"28.10.2016 18:03","28.10.2016 23:59"
"45010237881",18,"24.10.2016 15:20","25.10.2016 07:30"
"45010237881",32,"25.10.2016 08:30","25.10.2016 14:30"
"45010237881",32,"25.10.2016 15:50","26.10.2016 07:10"
"45010237881",32,"26.10.2016 08:00","26.10.2016 11:00"
"45010237881",25,"26.10.2016 13:00","27.10.2016 06:30"
"45010237881",50,"27.10.2016 08:00","27.10.2016 09:00"
"45010237881",30,"27.10.2016 10:10","28.10.2016 11:00"
"45010237881",32,"28.10.2016 15:30","29.10.2016 10:00"
"45010237881",36,"29.10.2016 11:20","30.10.2016 18:00"
"45010237881",50,"30.10.2016 19:15","30.10.2016 19:30"
"45010237881",8,"30.10.2016 19:50","30.10.2016 21:30"
"45010237881",8,"30.10.2016 21:50","30.10.2016 23:59"
"45010238221",80,"23.11.2016 17:10","23.11.2016 18:40"
"45010238221",59,"23.11.2016 20:30","24.11.2016 06:00"
"45010238221",80,"24.11.2016 16:35","24.11.2016 18:10"
"45010238221",24,"24.11.2016 19:35","24.11.2016 20:10"
"45010238221",15,"24.11.2016 20:25","24.11.2016 21:30"
"45010238221",15,"24.11.2016 22:00","25.11.2016 05:50"
"45010238221",80,"25.11.2016 17:05","25.11.2016 19:00"
"45010238221",16,"25.11.2016 20:20","26.11.2016 09:45"
"45010238221",40,"26.11.2016 12:40","27.11.2016 18:00"
"45010238221",6,"27.11.2016 18:07","27.11.2016 18:20"
"45010238221",6,"27.11.2016 18:30","28.11.2016 10:00"
"45010238221",55,"28.11.2016 13:10","29.11.2016 05:55"
"45010238221",80,"29.11.2016 16:45","29.11.2016 17:15"
"45010238221",16,"29.11.2016 18:05","29.11.2016 23:59"
"45010238242",3.5,"18.10.2016 15:00","18.10.2016 16:15"
"45010238242",3.5,"18.10.2016 16:30","18.10.2016 18:15"
"45010238242",6,"18.10.2016 18:50","19.10.2016 08:00"
"45010238242",6,"19.10.2016 08:45","20.10.2016 10:30"
"45010238242",70,"20.10.2016 12:15","20.10.2016 14:45"
"45010238242",3,"20.10.2016 15:15","21.10.2016 10:00"
"45010238242",186,"21.10.2016 12:15","21.10.2016 12:45"
"45010238271",4,"17.10.2016 19:47","18.10.2016 19:00"
"45010238271",3,"18.10.2016 19:08","18.10.2016 20:50"
"45010238271",3,"18.10.2016 20:57","22.10.2016 09:30"
"45010238271",76,"22.10.2016 10:55","22.10.2016 14:00"
"45010238271",80,"22.10.2016 16:05","22.10.2016 23:59"
"45010238272",440,"21.10.2016 19:00","21.10.2016 23:59"
"45010240011",33,"24.10.2016 17:03","24.10.2016 17:25"
"45010240011",5,"24.10.2016 17:40","24.10.2016 18:25"
"45010240011",5,"24.10.2016 18:40","25.10.2016 08:00"
"45010240011",6,"25.10.2016 18:35","25.10.2016 08:15"
"45010240011",33,"25.10.2016 13:03","25.10.2016 17:15"
"45010240011",5.5,"25.10.2016 18:00","26.10.2016 08:00"
"45010240011",34,"26.10.2016 13:03","27.10.2016 08:00"
"45010240011",34,"27.10.2016 13:08","27.10.2016 14:00"
"45010240011",28,"27.10.2016 15:35","27.10.2016 16:00"
"45010240011",5,"27.10.2016 16:35","28.10.2016 10:00"
"45010240011",6.5,"28.10.2016 11:00","28.10.2016 12:45"
"45010240011",2,"28.10.2016 13:03","28.10.2016 17:00"
"45010240011",2,"28.10.2016 17:03","28.10.2016 17:45"
"45010240011",2,"28.10.2016 17:48","28.10.2016 23:59"
"45010240012",820,"28.10.2016 18:30","28.10.2016 18:45"
"45010240012",25,"28.10.2016 19:15","28.10.2016 23:30"
"45010240012",30,"28.10.2016 00:00","29.10.2016 10:45"
"45010240012",20,"29.10.2016 11:15","29.10.2016 12:35"
"45010240012",20,"29.10.2016 13:00","29.10.2016 23:59"
"45010240741",74,"11.11.2016 16:10","11.11.2016 17:00"
"45010240741",2,"11.11.2016 17:08","11.11.2016 17:44"
"45010240741",5.4,"11.11.2016 18:01","12.11.2016 09:45"
"45010240741",2,"12.11.2016 09:52","12.11.2016 10:45"
"45010240741",14,"12.11.2016 11:05","12.11.2016 15:02"
"45010240741",14,"12.11.2016 15:20","14.11.2016 07:10"
"45010240741",74,"14.11.2016 17:10","15.11.2016 06:02"
"45010240741",74,"15.11.2016 17:38","16.11.2016 06:15"
"45010240741",74,"16.11.2016 15:35","16.11.2016 17:02"
"45010240741",3,"16.11.2016 17:31","17.11.2016 06:17"
"45010240741",74,"17.11.2016 16:32","17.11.2016 23:59"
"45010240742",4,"11.11.2016 18:35","11.11.2016 18:45"
"45010240742",14,"11.11.2016 19:05","11.11.2016 23:00"
"45010240742",14,"11.11.2016 23:20","13.11.2016 10:35"
"45010240742",3,"13.11.2016 10:50","14.11.2016 07:50"
"45010240742",4,"14.11.2016 18:45","15.11.2016 08:00"
"45010240742",4,"15.11.2016 15:05","15.11.2016 15:15"
"45010240742",18,"15.11.2016 16:15","16.11.2016 07:55"
"45010240742",4,"16.11.2016 20:25","17.11.2016 07:55"
"45010240742",4,"17.11.2016 20:15","17.11.2016 23:59"
"45010241211",0.6,"20.12.2016 09:15","22.12.2016 13:35"
"45010241211",1,"22.12.2016 14:05","22.12.2016 23:59"
"45010241221",104,"09.11.2016 14:50","10.11.2016 07:25"
"45010241221",104,"10.11.2016 14:50","11.11.2016 07:15"
"45010241221",104,"11.11.2016 15:00","12.11.2016 10:05"
"45010241221",1,"12.11.2016 11:20","13.11.2016 17:30"
"45010241221",30,"13.11.2016 18:20","14.11.2016 10:45"
"45010241221",10,"14.11.2016 11:35","15.11.2016 07:15"
"45010241221",104,"15.11.2016 15:05","15.11.2016 23:59"
"45010241271",41,"11.11.2016 17:05","12.11.2016 07:20"
"45010241271",6,"12.11.2016 09:00","13.11.2016 09:50"
"45010241271",1.5,"13.11.2016 09:55","13.11.2016 11:00"
"45010241271",1.5,"13.11.2016 11:10","14.11.2016 08:15"
"45010241271",15,"14.11.2016 16:25","15.11.2016 08:05"
"45010241271",14,"15.11.2016 16:25","16.11.2016 09:05"
"45010241271",11,"16.11.2016 14:50","16.11.2016 15:00"
"45010241271",4.4,"16.11.2016 16:45","16.11.2016 18:40"
"45010241271",1.5,"16.11.2016 18:45","16.11.2016 20:15"
"45010241271",1.5,"16.11.2016 20:20","17.11.2016 07:25"
"45010241271",10,"17.11.2016 15:45","17.11.2016 16:45"
"45010241271",6,"17.11.2016 21:05","17.11.2016 21:25"
"45010241271",4,"17.11.2016 21:45","17.11.2016 23:59"
"45010241381",42,"13.12.2016 17:58","14.12.2016 07:17"
"45010241381",42,"14.12.2016 17:30","15.12.2016 07:07"
"45010241381",68,"15.12.2016 17:15","16.12.2016 07:14"
"45010241381",42,"16.12.2016 16:45","16.12.2016 17:00"
"45010241381",38,"16.12.2016 17:30","16.12.2016 17:50"
"45010241381",37,"16.12.2016 18:15","17.12.2016 13:30"
"45010241381",42,"17.12.2016 16:30","18.12.2016 12:15"
"45010241381",38,"18.12.2016 12:45","18.12.2016 13:50"
"45010241381",37,"18.12.2016 14:20","19.12.2016 07:11"
"45010241381",42,"19.12.2016 17:35","19.12.2016 17:40"
"45010241381",37,"19.12.2016 18:15","19.12.2016 18:55"
"45010241381",37,"19.12.2016 19:30","19.12.2016 23:59"
"45010241383",10,"13.12.2016 16:30","14.12.2016 06:55"
"45010241383",28,"14.12.2016 16:50","14.12.2016 19:10"
"45010241383",25,"14.12.2016 19:35","15.12.2016 06:55"
"45010241383",10,"15.12.2016 16:30","16.12.2016 07:00"
"45010241383",10,"16.12.2016 13:30","17.12.2016 07:35"
"45010241383",103,"17.12.2016 11:10","17.12.2016 12:00"
"45010241383",20,"17.12.2016 12:30","17.12.2016 15:30"
"45010241383",20,"17.12.2016 15:50","18.12.2016 11:35"
"45010241383",280,"18.12.2016 21:30","19.12.2016 07:55"
"45010241383",28,"19.12.2016 17:40","19.12.2016 20:00"
"45010241383",25,"19.12.2016 20:20","19.12.2016 23:59"
"45010241631",1.6,"21.10.2016 17:08","25.10.2016 15:10"
"45010241631",6.1,"25.10.2016 16:48","26.10.2016 16:00"
"45010241631",8.3,"26.10.2016 17:43","26.10.2016 23:59"
"45010241821",0.7,"20.10.2016 09:31","20.10.2016 22:00"
"45010241821",1,"20.10.2016 22:02","20.10.2016 10:15"
"45010241821",1.4,"20.10.2016 10:22","20.10.2016 11:15"
"45010241821",25,"20.10.2016 14:50","20.10.2016 19:00"
"45010241821",1,"20.10.2016 19:02","21.10.2016 09:30"
"45010241821",0.7,"21.10.2016 09:32","21.10.2016 10:00"
"45010241821",0.7,"21.10.2016 10:02","21.10.2016 15:20"
"45010241821",0.7,"21.10.2016 15:21","21.10.2016 16:40"
"45010241821",0.7,"21.10.2016 16:42","21.10.2016 19:00"
"45010241821",16,"21.10.2016 19:20","21.10.2016 22:00"
"45010241821",17,"21.10.2016 22:20","22.10.2016 09:30"
"45010241821",0.7,"22.10.2016 09:32","22.10.2016 10:20"
"45010241821",0.7,"22.10.2016 10:22","22.10.2016 14:50"
"45010241821",1.4,"22.10.2016 15:32","22.10.2016 18:40"
"45010241821",0.7,"22.10.2016 18:42","22.10.2016 18:58"
"45010241821",0.7,"22.10.2016 19:00","23.10.2016 09:30"
"45010241821",0.7,"23.10.2016 09:31","23.10.2016 10:10"
"45010241821",0.7,"23.10.2016 10:12","23.10.2016 12:20"
"45010241821",1,"23.10.2016 12:23","23.10.2016 14:30"
"45010241821",0.7,"23.10.2016 14:32","24.10.2016 09:30"
"45010241821",2.9,"24.10.2016 11:00","24.10.2016 18:02"
"45010241821",0.7,"24.10.2016 18:03","24.10.2016 18:30"
"45010241821",0.7,"24.10.2016 18:33","25.10.2016 09:30"
"45010241821",4.4,"25.10.2016 10:33","25.10.2016 19:00"
"45010241821",1,"25.10.2016 19:02","25.10.2016 21:00"
"45010241821",1,"25.10.2016 21:02","26.10.2016 09:30"
"45010241821",0.7,"26.10.2016 09:32","26.10.2016 09:35"
"45010241821",1.2,"26.10.2016 10:22","26.10.2016 10:45"
"45010241821",5,"26.10.2016 12:42","26.10.2016 19:00"
"45010241821",2,"26.10.2016 19:05","26.10.2016 22:55"
"45010241821",2,"26.10.2016 23:00","26.10.2016 23:59"
"45010241921",0.8,"18.10.2016 21:30","21.10.2016 07:20"
"45010241922",84,"21.10.2016 17:45","21.10.2016 23:59"
"45010242021",5,"21.10.2016 10:00","24.10.2016 06:15"
"45010242021",6,"24.10.2016 13:25","25.10.2016 08:35"
"45010242021",8,"25.10.2016 09:45","25.10.2016 11:35"
"45010242021",6,"25.10.2016 18:50","27.10.2016 06:10"
"45010242021",8,"27.10.2016 13:50","27.10.2016 23:59"
"45010242022",4,"21.10.2016 11:25","21.10.2016 12:36"
"45010242022",4,"21.10.2016 12:41","21.10.2016 16:40"
"45010242022",7.5,"21.10.2016 17:46","22.10.2016 07:40"
"45010242022",176,"22.10.2016 09:40","22.10.2016 17:35"
"45010242022",176,"22.10.2016 19:10","24.10.2016 02:13"
"45010242022",4,"24.10.2016 10:51","24.10.2016 12:03"
"45010242022",4,"24.10.2016 12:10","24.10.2016 18:36"
"45010242022",1.5,"24.10.2016 18:40","24.10.2016 22:20"
"45010242022",1.5,"24.10.2016 22:36","25.10.2016 02:12"
"45010242022",8,"25.10.2016 12:27","26.10.2016 02:10"
"45010242022",10,"26.10.2016 12:44","27.10.2016 02:11"
"45010242022",8,"27.10.2016 11:21","27.10.2016 11:31"
"45010242022",3,"27.10.2016 11:45","27.10.2016 23:59"
"45010242101",31.5,"19.10.2016 16:30","20.10.2016 06:20"
"45010242101",5,"20.10.2016 17:22","21.10.2016 06:20"
"45010242101",4,"21.10.2016 12:51","24.10.2016 06:20"
"45010242101",10,"24.10.2016 18:07","25.10.2016 06:23"
"45010242101",3,"25.10.2016 17:12","25.10.2016 23:59"
"45010242341",12.6,"18.10.2016 19:07","18.10.2016 21:45"
"45010242341",11.7,"18.10.2016 21:57","19.10.2016 17:48"
"45010242341",12.6,"19.10.2016 18:00","19.10.2016 19:11"
"45010242341",11.7,"19.10.2016 19:25","20.10.2016 17:04"
"45010242341",35,"20.10.2016 17:38","20.10.2016 19:41"
"45010242341",20,"20.10.2016 19:59","21.10.2016 13:40"
"45010242341",2.4,"21.10.2016 14:06","23.10.2016 09:40"
"45010242341",150,"23.10.2016 11:02","23.10.2016 16:24"
"45010242341",150,"23.10.2016 17:56","23.10.2016 23:59"
"45010243881",4.8,"18.10.2016 18:57","18.10.2016 20:26"
"45010243881",4.8,"18.10.2016 20:34","19.10.2016 05:10"
"45010243881",48,"19.10.2016 15:40","19.10.2016 15:56"
"45010243881",18,"19.10.2016 16:15","21.10.2016 08:50"
"45010243881",24,"21.10.2016 10:52","21.10.2016 14:35"
"45010243881",27.8,"21.10.2016 16:48","22.10.2016 05:13"
"45010243881",66,"22.10.2016 15:04","23.10.2016 14:22"
"45010243881",200,"23.10.2016 19:19","24.10.2016 07:46"
"45010243881",74,"24.10.2016 20:30","24.10.2016 23:59"
"45010244651",9.4,"14.12.2016 12:25","17.12.2016 05:55"
"45010244651",24,"17.12.2016 14:37","17.12.2016 16:05"
"45010244651",24,"17.12.2016 20:20","18.12.2016 05:50"
